wage,university,female,age
22.33077,0,0,31
12.75,1,0,27
35.84231,1,0,31
29.06154,1,1,31
18.38461,0,0,30
34.35,0,0,31
7.366667,0,0,27
15.9,0,0,34
22.63077,0,0,34
36.90385,1,0,32
29.54231,1,1,31
14.97582,0,0,33
17.72308,1,1,33
22.84231,1,0,26
34.03503,0,1,29
55.17308,1,0,32
38.95769,1,1,29
17.65,1,0,26
12.419231,1,1,26
17.30588,1,1,26
20.58846,1,1,28
12.65,0,1,32
34.11923,1,0,33
13.17692,1,1,26
35.40128,1,0,33
21.73077,1,1,25
22.38077,1,0,31
9.593007,0,0,26
41.11154,1,0,26
15.01923,0,0,30
11.65,0,1,29
13.35,0,0,26
12.615385,0,0,30
19.44615,1,1,31
27.33846,1,1,33
20.79872,1,0,28
12.1,0,0,25
25.7,1,1,27
19.74615,0,0,34
10.032653,0,0,34
12.915385,0,0,33
19.85769,1,0,25
18.18095,1,1,33
12.165735,0,0,29
14.86923,0,1,29
14.91923,1,1,29
19.62692,0,0,28
38.92692,1,0,33
11.786538,1,1,27
10.192307,1,1,25
16.05442,0,0,31
19.57692,0,1,28
17.95385,1,0,30
22.33077,1,1,31
15.96154,0,0,25
13.97692,0,0,34
15.45,0,1,30
17.75385,1,0,28
14.17821,1,1,28
13.35,0,1,31
22.56154,1,0,28
16.23626,1,1,25
22.43077,1,1,32
11.042307,0,1,34
21.93077,1,1,27
27.66364,0,0,27
9.2,0,1,34
27.08885,0,0,29
25.82692,1,0,27
30.70043,1,0,33
9.711538,0,0,25
10.111538,0,0,29
15.9,0,0,34
19.97692,1,0,31
11.465385,0,0,31
9.773077,0,1,29
10.244117,0,1,30
22.43077,0,0,32
24.93461,1,1,33
29.46154,1,1,25
39.00769,1,0,29
22.18077,0,1,30
19.37564,0,1,34
19.06154,1,1,31
16.56351,0,1,31
7.677885,0,1,34
14.52857,0,0,31
28.51154,1,0,25
20.83846,0,1,31
22.84231,1,0,26
23.26282,1,0,27
12.034615,1,1,29
15.19316,1,1,28
9.711538,0,0,25
10.386538,0,1,31
13.2,0,0,32
25.13935,1,0,29
11.814744,0,0,26
16.81154,1,0,33
20.59231,1,1,29
23.19231,0,0,30
19.88352,1,1,34
19.37692,1,0,25
12.9,0,0,29
9.345455,1,1,28
18.80577,1,1,27
41.51154,1,0,30
32.91453,1,1,30
19.62692,1,1,28
12.94615,1,0,28
60.94231,1,0,32
12.265385,0,1,27
31.25,1,0,32
27.23846,1,1,32
25.08702,1,0,34
34.5,1,0,32
10.923077,0,1,28
20.25769,1,0,29
17,0,0,30
18.19359,1,0,34
31.24664,1,1,26
37.66538,1,0,30
26.17692,1,1,31
10.066667,0,0,34
20.30769,0,0,30
15.21923,0,0,32
23.43547,1,0,33
26.98846,1,0,29
15.78077,0,0,28
19.72692,0,0,29
11.641209,0,1,29
10.315385,0,0,32
13.25641,1,1,30
10.211538,0,0,30
11.191608,0,0,28
15.11923,0,0,31
15.28791,0,0,32
12.430769,0,0,32
13.525,0,0,29
16.28077,1,1,33
21.17607,0,0,28
14.91923,1,1,29
17.5,0,0,30
14.36971,0,1,31
16.17179,0,1,26
10.35,0,0,26
17.47308,1,0,30
11.3,0,0,33
18.69859,0,0,30
15.48736,0,1,29
31.18461,1,1,33
19.99402,1,1,29
22.18077,1,0,29
13.15641,0,0,29
12.85641,1,1,26
13.92692,0,1,34
11.21282,0,0,32
17.45385,0,1,26
11.930769,0,0,27
14.8,0,0,28
17.78532,0,0,31
14.76923,0,1,28
39.35769,0,0,33
17.7,0,0,32
16.82129,1,0,27
15.43741,1,0,28
18.64423,0,0,32
13.41699,0,0,28
20.48846,0,0,27
22.56539,1,0,29
8.919231,0,1,32
16.97308,0,1,26
12.165385,0,1,26
17.22308,0,0,28
19.48932,0,1,33
11.091758,0,1,29
13.85769,0,0,28
21.88077,1,0,26
11.046258,0,1,33
25.07832,0,0,34
15.06923,0,1,31
11.677272,1,1,26
31.54615,0,0,27
35.31154,1,1,31
11.903846,0,1,33
17.72308,0,0,33
20.48252,0,0,30
14.91923,1,1,29
49.55385,1,1,34
18.51539,0,1,27
13.85769,0,0,28
10.913462,0,0,25
12.64615,0,1,26
22.61154,0,0,29
9.760256,0,1,34
13.88951,0,0,34
7.944505,0,1,25
20.50148,1,0,27
17.62308,0,0,32
10.892307,0,0,32
13.7,0,0,27
17.19231,0,1,33
25.99615,0,0,34
19.15,0,0,29
25.57222,0,1,34
21.31502,0,0,30
15.58672,0,1,33
17.38373,1,0,26
24.97802,1,1,30
17.52308,1,1,31
10.372507,0,1,33
18.78461,0,0,34
9.330769,0,0,26
12.84615,1,0,27
10.1,0,0,26
22.17984,1,1,28
36.90385,1,0,32
15.35,0,1,29
29.97308,1,0,30
28.46923,1,1,27
13.8,1,0,25
10.292307,1,1,26
13.88901,0,0,29
14.51471,1,0,27
10.933333,1,1,26
18.68461,0,0,33
31.79615,1,0,29
37.00385,1,0,33
9.373077,0,1,25
10.1,0,0,26
16.92179,0,0,33
14.68846,0,1,32
13.30641,1,0,30
19.82692,1,1,30
22.53077,0,0,33
17.7,1,1,33
15.92051,0,0,31
17.23571,0,1,30
20.38846,0,0,26
14.85961,1,1,26
18.94011,0,0,28
10.673077,1,1,25
23.17027,1,1,29
18.23461,1,0,28
16.68671,1,1,34
34.55,1,1,33
20.02692,1,1,32
14.68846,0,1,32
17.72308,1,1,33
16.38077,1,1,34
31.94615,1,1,31
49.60385,1,0,34
24.15385,1,1,30
17.75726,1,1,28
12.095563,0,1,29
9.460256,0,1,31
24.76667,0,0,31
28.1,0,0,31
29.74231,0,0,33
17.14231,0,0,32
6.655128,1,0,34
12.986218,0,0,34
20.20769,0,0,29
13.55,1,0,25
36.90385,1,0,32
13.77692,1,1,32
18.48461,0,0,31
17.47308,0,1,31
12.115385,0,0,25
21.98077,1,0,27
23.08928,0,0,30
18.48461,0,0,31
31.94615,0,0,31
11.226923,0,1,32
14.10769,0,1,31
29.34231,0,0,29
24.35385,0,0,32
14.23846,0,0,27
17.12308,0,0,27
10.353846,1,0,29
11.523077,0,1,34
21.15989,1,1,34
24.43776,1,0,34
25.29615,1,1,27
34.65,0,0,34
22.43077,0,0,32
24.13461,1,1,25
24.14017,1,1,32
24.01752,1,0,26
28.89103,1,0,32
15.06923,1,0,30
17.02308,0,0,26
20.98909,1,1,31
9.510256,0,0,31
21.73077,0,0,25
20.06667,0,0,34
14.11923,0,1,34
20.22692,0,0,34
15.75,0,1,33
33.58846,1,1,33
17.45385,0,1,26
9.861538,0,1,27
43.78462,0,0,34
17.42308,0,0,30
15.31923,0,0,33
14.56923,1,0,25
11.383333,0,1,31
15.91154,0,1,25
10.561538,0,1,34
21.12745,0,0,25
8.113158,0,1,29
22.63077,1,1,34
19.57692,1,0,27
16.92308,1,1,25
9.290385,1,1,28
15.92308,1,0,27
20.25769,0,1,30
11.784615,0,1,27
12.7,0,0,32
16.09024,0,0,26
17.7,0,0,27
28.15,1,0,31
26.78846,1,0,27
28.15,1,0,31
11.382693,1,0,34
15.85,0,1,34
45.19991,1,0,32
14.36752,0,0,30
23.76227,0,0,27
12.340385,0,1,34
12.95641,1,1,27
20.11667,1,0,34
26.58846,1,0,25
20.45,1,0,29
35.61154,1,1,34
8.188462,1,1,29
10.719658,0,0,26
42.82308,1,1,34
11.891259,1,0,31
13.37692,0,0,28
40.01923,1,1,30
55.17308,1,0,32
11.41282,0,0,34
17.27308,0,1,29
12.1,0,0,26
13.24615,1,0,31
21.78077,0,1,26
28.28361,0,0,32
21.88077,1,0,26
46.80664,1,0,34
12.915385,0,0,33
19.92692,1,1,31
17.22308,1,1,28
17.47308,0,1,31
26.60427,1,1,31
14.80481,0,0,28
13.7875,1,0,28
16.18077,1,1,32
14.91923,0,0,29
15.85,0,1,34
14.63462,0,1,25
15.36923,0,1,34
27.95,1,0,29
10.723077,0,1,26
9.988462,1,0,34
10.361538,0,1,32
12.865385,0,1,33
28.94231,0,0,25
19.01394,0,1,30
22.33077,0,0,31
8.369231,0,0,26
13.09615,0,0,30
12.165385,0,1,26
18.28461,0,0,29
22.58077,0,1,34
18.23427,0,0,25
26.73846,0,0,27
28.05,1,0,30
22.58077,1,0,33
21.45961,1,0,29
20.70769,1,1,34
14.91923,1,1,29
12.280863,1,1,29
30.48461,1,1,26
14.53846,1,1,30
21.85,0,0,31
21.02019,1,1,34
12.707693,0,0,29
15.43706,0,0,25
28.99103,1,0,33
17.02308,0,0,26
27.13846,0,0,31
9.961538,0,1,28
36.90385,1,0,32
26.91795,1,1,32
15.98077,0,0,30
7.707693,0,0,29
13.75769,0,0,27
15.53077,0,1,26
13.85769,0,0,28
17.08636,1,0,34
39.40769,1,0,33
27.48846,1,0,34
18.99615,0,1,27
50.72692,1,0,26
25.17802,0,0,32
15.12308,0,0,32
12.765385,0,1,32
23.24231,0,1,31
15.35769,1,0,30
9.3,1,1,33
21.16923,1,1,29
15.41923,1,1,34
13.28376,0,0,26
18.84252,0,1,33
21.11862,1,1,29
17.42308,1,1,30
12.565385,0,1,30
8.269231,0,0,25
15.13776,0,0,29
13.45,0,1,25
15.41923,0,0,34
19.97692,1,0,31
24.43461,0,0,28
9.494231,0,0,31
19.72692,1,1,29
8.619231,1,0,28
8.719231,0,1,30
17.37079,0,1,31
22.43077,0,0,32
22.13077,1,1,29
19.97308,0,1,31
25.36539,1,0,32
16.71361,1,1,34
27.38846,1,0,33
18.43407,1,1,25
19.87692,1,0,30
19.18352,0,0,27
14.13846,0,0,26
15.83077,0,1,29
20.3875,0,0,32
11.747009,0,0,32
23.48269,1,0,30
34.34658,1,0,31
16.73333,0,0,34
47.24615,1,1,34
14.15769,0,0,31
22.63077,1,1,34
27.33846,0,0,33
18.28461,0,0,29
15.3,0,0,28
26.90427,1,1,34
17.32308,0,0,29
22.48077,0,1,33
21.21923,1,0,29
24.88461,1,0,32
44.24615,1,1,29
23.75385,1,1,26
18.92564,1,1,29
34.3,1,0,30
28.63077,1,0,31
15.32051,1,1,25
22.43077,0,0,32
26.63846,1,1,26
36.90385,1,0,32
26.75769,0,0,32
28.34103,1,1,27
28.38376,1,1,27
33.76923,0,0,30
29.69231,0,1,33
16.4579,0,0,33
26.47692,1,1,34
19.67692,1,0,28
29.92308,0,0,30
18.41539,0,1,26
15.11923,0,0,31
22.63077,0,0,34
10.542307,0,1,29
15.23791,0,1,32
19.32692,0,0,25
14.43846,1,1,29
21.98077,1,0,27
29.74082,1,1,27
26.13877,1,0,27
9.961538,0,1,28
28.08077,1,1,26
9.1,0,1,29
8.157693,0,1,34
11.353846,0,0,27
15.88077,0,0,29
14.83846,1,1,33
11.634615,0,0,25
19.28352,1,1,28
13.47692,0,0,29
15.58077,0,0,26
36.03402,1,0,27
16.06154,0,0,26
11.394898,0,1,32
13.015385,0,0,34
6.816667,1,0,26
16.08681,0,0,29
11.25,0,1,33
17.02308,0,0,26
11.453846,0,0,28
20.02308,0,0,31
15.08718,1,1,31
14.93846,0,0,34
25.75577,1,1,34
32.04615,1,1,32
11.834615,0,0,27
26.42692,0,1,34
10.95,0,1,30
12.64829,0,0,33
13,0,0,30
5.6125,0,0,28
13.87692,0,0,33
20.68182,0,0,25
7.6,0,0,26
12.165385,1,0,25
17.56886,0,0,31
18.58461,0,0,32
22.53077,0,0,33
25.63935,1,0,34
15.94118,0,0,30
17.83461,0,1,25
9.242789,0,1,27
27.77265,1,1,32
15.68077,0,0,27
18.4972,0,0,32
14.8859,0,1,25
25.87692,0,0,28
20.07692,1,0,32
14.81923,0,0,28
10.442307,0,1,28
12.615385,0,0,30
23.53269,0,0,31
13.62692,0,1,31
13.56,0,0,28
16.09039,0,1,34
15.43077,0,1,25
8.85,0,0,26
39.50769,1,0,34
27.43846,1,1,34
22.23077,0,0,30
29.06154,0,0,31
21.68077,0,1,25
12.515385,1,1,29
32.24615,0,0,34
14.35769,0,0,33
14.03846,1,1,25
22.13077,1,1,29
21.13846,1,0,33
22.13077,1,1,29
21.45385,1,1,28
17.42308,0,0,30
21.18846,0,0,34
37.82222,0,0,31
24.58461,1,0,29
41.26154,1,1,28
25.51539,1,1,34
8.229327,1,0,31
21.18846,0,0,34
17.22356,1,1,28
17.02308,1,1,26
52.41923,1,1,29
9.037006,1,1,28
15.91154,0,1,25
10.511538,0,0,33
29.44231,1,1,30
26.98162,1,0,30
22.08077,0,1,29
22.33077,1,1,31
21.66923,0,0,34
38.06538,1,0,34
16.76154,1,1,33
31.84615,1,1,30
27.18846,1,0,31
15.88077,0,0,29
26.93846,0,0,29
14.95,0,1,25
31.44615,1,1,26
29.52308,1,1,26
16.78269,1,1,26
13.10641,1,0,28
16.4,1,0,26
18.4,0,0,34
15.35,0,1,30
18.71539,1,0,28
20.33846,1,0,25
29.79231,1,0,33
11.223077,0,1,31
17.7,0,0,27
22.23077,1,1,30
30.60769,1,1,33
17.98461,0,0,26
21.61923,0,1,34
15.16581,0,0,32
37.66538,1,0,30
17.15812,1,1,25
20.76923,1,1,25
9.330769,0,0,26
15.05769,1,0,27
11.75,0,0,30
9.480769,0,1,28
27.18846,1,0,31
25.03461,1,1,34
21.41154,1,0,29
23.87308,0,0,32
29.97308,1,0,30
22.43077,1,1,32
12.615385,0,0,30
29.82308,1,1,29
21.26923,0,0,30
16.90325,1,0,28
12.6,0,1,34
27.13846,1,1,31
13.57692,1,1,30
17.9,0,0,29
16.08077,1,1,31
21.15961,1,0,26
17.77308,0,1,34
5.463248,0,0,26
37.18803,0,0,30
13.19011,1,1,33
10.820513,0,0,30
9.623077,0,0,27
12.115385,0,0,25
19.87692,1,0,30
15.50769,1,1,32
10.842307,0,1,32
18.78461,1,1,34
22.61154,1,1,29
10.261538,1,0,30
17.72308,1,1,33
19.23846,0,0,27
14.43846,0,0,29
30.60385,0,0,32
18.88077,0,1,32
42.34872,0,0,29
30.28776,1,0,30
22.58077,0,1,34
12.315385,1,1,27
27.23077,0,0,30
24.25385,1,1,31
13.64501,0,1,33
21.07692,0,0,30
17.72308,0,0,33
15.84786,0,0,26
29.19573,0,0,27
29.14231,0,0,27
14.03846,0,0,25
15.25,0,1,28
33.95,1,1,27
22.95,1,0,29
24.44423,1,0,30
20.225,1,1,34
20.10769,0,0,28
39.50769,1,0,34
28.70364,1,1,34
9.961538,1,0,27
15.48077,1,1,25
16.26154,1,1,28
24.76539,1,0,26
10.442307,0,1,28
30.77253,0,0,33
18.96227,0,1,29
17.22308,1,1,28
21.61923,1,0,33
18.23461,0,1,29
22.46154,0,1,28
20.15976,1,1,30
22.63077,1,1,34
8.9,0,0,34
32.24615,1,1,34
24.98461,1,0,33
22.68077,1,0,34
21.06923,1,1,28
23.24024,1,1,29
20.13297,1,1,31
33.85,1,1,26
50.57692,1,1,25
14.33846,0,0,28
16.21154,0,1,28
21.7,0,1,30
15.88077,1,1,29
16.11154,1,0,26
22.13077,1,1,29
12.75,1,0,27
23.19231,1,1,30
20.76239,0,0,26
27.38846,0,1,34
10.342307,0,1,27
34.55,0,0,33
21.78974,0,0,32
41.46154,1,1,30
13.03077,1,1,28
26.73846,1,1,27
33.41437,1,0,30
17.62308,0,0,32
27.43846,1,1,34
12.6,0,0,26
19.64615,0,0,33
11.641758,0,0,34
14.96923,0,1,30
16.68373,0,1,25
9,0,1,28
15.96154,1,1,25
27.28846,1,0,32
16.11351,0,0,26
22.8218,1,0,29
19.26539,0,0,34
8.044755,1,1,28
17.98461,1,1,26
20.12692,0,0,33
21.31923,1,0,30
13.63376,1,0,29
17.82308,1,1,34
16.95,1,1,27
23.59231,1,1,34
32.19615,1,0,33
18.15726,1,1,32
18.08461,1,1,27
24.39017,1,0,34
19.09823,0,0,29
56.4688,1,0,30
17.62308,0,0,32
28.3,1,1,33
13.57692,0,0,30
13.55769,1,1,25
22.93022,0,1,32
10.011538,0,0,28
19.85769,1,0,25
45.98504,1,0,32
19.90769,0,0,26
12.415385,0,0,28
28.84379,1,1,34
19.97692,0,1,32
15.70275,1,0,34
23.04024,0,0,27
24.06752,1,1,27
22,1,0,32
17.47368,1,1,30
27.80364,0,0,25
22.58077,1,0,33
14.19467,1,1,31
26.43922,1,1,34
15.30769,0,0,30
16.33636,0,0,27
48.92308,1,0,32
34.05,0,0,28
13.44615,0,1,34
15.26923,0,1,33
32.09615,1,0,32
39.67479,1,0,33
10.692307,0,0,30
19.62692,1,1,28
29.10385,1,0,29
32.33077,1,1,31
22.03077,0,0,28
39.40769,1,0,33
26.99615,1,0,31
30.50769,1,1,32
21.13846,1,0,33
23.77692,0,0,32
14.51111,1,1,34
19.16539,1,1,33
5.858333,0,1,32
15.31923,0,0,33
15.5,1,1,30
34.1,1,0,28
14.23846,0,0,27
14.23846,0,0,27
10.823077,0,1,27
8.047337,0,0,25
14.63846,1,1,31
22.13077,1,1,29
9.961538,0,1,28
15.72885,1,1,27
23.58333,1,0,27
14.81923,0,0,28
14.61923,0,0,26
19.32692,0,0,25
15.82115,0,0,26
10.807693,0,0,25
12.003846,0,1,25
19.64615,0,0,33
17.67308,0,1,33
19.72692,0,0,29
18.64118,0,0,32
15.27949,0,0,31
11.934615,1,1,28
60.19231,0,0,25
26.95769,0,0,34
14.28846,1,0,27
11.591758,1,0,33
16.06154,1,1,26
13.86795,1,0,26
7.357693,0,1,26
16.84231,0,0,29
26.07692,0,0,30
19.95769,1,0,26
21.03846,0,1,33
12.865385,0,1,33
12.053846,0,0,34
18.94615,0,0,26
13.95385,0,0,28
13.55769,0,0,25
14.43846,1,1,29
21.17692,0,0,31
22.05342,1,0,32
20.08357,1,1,33
8.569231,1,1,28
8.257693,1,0,34
31.94615,0,0,31
19.31106,1,0,28
15.69086,0,1,27
9.610256,0,0,32
19.06539,1,1,32
15.06923,0,1,31
18.73427,0,0,30
18.15726,1,1,32
15.39575,0,1,33
21.36923,1,1,31
17.05598,0,0,29
5.213461,0,1,31
17.32308,0,0,29
17.22308,1,1,28
11.890659,0,1,26
14.78846,0,1,33
15.65714,0,0,28
14.61923,1,1,26
8.75,0,0,25
39.86259,0,1,25
15.59379,1,0,26
20.45769,1,0,31
27.5,1,1,25
16.46154,0,0,30
20.71862,1,1,25
10.723077,1,0,25
19.75769,0,1,25
16.66154,0,0,32
12.486057,1,1,29
25.24615,0,1,27
13.17692,0,0,26
15.37051,0,1,26
18.41539,0,1,26
9.053846,0,0,29
10.311538,1,1,31
31.54615,0,0,27
8.219231,0,1,25
13.63376,0,1,30
14.66581,0,0,27
17.07308,1,0,26
8.469231,1,1,27
17.82308,0,0,34
14.23846,1,1,27
22.35769,1,0,25
23.41923,1,0,26
26.02692,1,0,29
25.47328,1,1,27
28.71154,1,0,27
22.61154,1,1,29
8.944445,1,1,25
14.08846,1,0,25
15.73681,0,1,26
22.63077,1,1,34
34.48942,1,0,33
15,1,1,25
15.46923,1,0,34
21.91154,1,0,34
19.44711,1,1,25
46.26923,0,0,30
12.215385,0,0,26
50.27308,1,0,33
12.615385,0,0,30
14.38901,1,1,34
21.49039,1,1,25
14.83846,1,1,33
17.94567,1,0,27
16.80144,1,1,25
17.42308,0,0,30
9.210256,1,1,28
13.14087,1,1,27
14.23846,1,1,27
15.68077,0,0,27
26.98846,0,1,30
9.830769,0,0,31
26.70769,1,0,31
33.76923,1,1,30
10.342307,0,1,27
28.4,0,0,34
15.59316,1,1,32
21.26923,1,1,30
12.165385,0,1,26
32.1858,1,1,26
21.41502,0,0,31
6.975961,0,1,33
9.019231,0,1,33
12.434615,0,0,33
14.88846,0,1,34
49.50855,1,1,25
15.96154,0,0,25
44.11538,1,0,32
24.00385,0,1,29
31.44615,0,0,26
19.97692,0,1,32
41.71154,1,0,32
15.6,0,0,31
34.21923,1,0,34
19.82692,1,1,30
13.78376,1,1,31
39.66923,1,0,26
10.392307,0,0,27
44.44615,1,1,31
8.819231,0,1,31
12.77188,1,1,26
20.69872,1,0,27
17.95726,1,1,30
17.62308,1,1,32
14.43846,1,1,29
15.73077,0,1,28
22.53077,0,0,33
23.44231,1,0,32
38.47692,1,1,29
39.73846,1,1,32
35.06154,1,0,28
15.4,1,1,29
16.65256,1,0,25
7.907693,0,0,31
15.10556,0,0,33
8.469231,0,0,27
11.253846,0,0,26
13.98846,0,1,25
26.35769,1,1,28
24.81298,1,1,27
11.353846,0,0,27
17.67308,0,1,33
17.52308,0,0,31
18.28461,0,0,29
11.645192,0,1,28
19.22564,0,0,32
25.06539,0,1,30
14.55,1,0,30
14.13846,1,1,26
16.08461,0,0,32
15.25,0,1,28
7.834615,0,1,25
7.603846,1,0,29
17.77308,0,1,34
17.45,0,1,25
15,0,0,25
18.35,0,1,34
15.8,0,0,33
15.93077,0,1,30
22.53077,0,0,33
20.22692,1,1,34
7.65,0,1,27
14.71923,0,0,27
19.58352,1,1,31
19.95769,1,0,26
18.03461,0,1,27
13.43901,0,1,25
13.52692,0,1,30
12.815385,0,0,32
10.351923,0,0,29
8.769231,0,0,30
24.81752,1,0,34
36.50385,0,1,29
20.75769,1,0,34
22.18077,0,1,30
22.13077,1,1,29
46.61923,1,0,33
12.565385,0,1,30
15.9,0,0,34
24.83461,0,0,32
23.59231,1,1,34
25.11539,0,0,30
13.82692,0,1,33
5.444231,0,0,28
26.98846,1,0,29
9.480769,0,1,28
21.26923,1,1,30
15.26923,1,0,32
17.35385,0,1,25
19.50385,1,0,33
18.20385,1,1,33
31.61587,0,0,34
11.698077,0,0,29
13.93606,0,1,33
13.93376,0,1,33
17.87781,0,0,31
28,0,0,30
11.603846,0,1,30
41.61154,0,1,32
22.78077,1,0,33
23.11154,0,0,34
15.65,0,1,32
15.01923,1,1,30
13.015385,1,1,34
26.68846,1,0,26
22.13132,1,0,34
29.64231,0,0,32
15.4,0,0,29
21.19872,1,0,32
23.04231,0,1,29
14.96923,0,1,30
11.456044,0,0,25
29.21579,1,1,29
23.67308,0,0,30
20.07692,0,1,33
27.18846,1,0,31
7.405769,1,0,25
11.755769,0,1,28
20.00769,1,1,27
13.53376,1,0,28
11.683333,0,1,34
21.15427,1,0,26
21.14231,1,0,34
14.18846,0,1,27
24.25192,0,1,31
13.77692,0,0,32
22.68077,1,0,34
26.93077,0,0,27
24.13461,1,1,25
16.41923,0,1,32
14.68846,0,1,32
21.36923,1,1,31
15.7,0,0,32
12.665385,0,1,31
13.65641,1,1,34
28.22115,1,1,25
36.12308,1,0,29
21.93077,1,1,27
12.87906,1,0,30
21.26923,1,1,30
17.52308,0,0,31
13.64467,0,1,26
12.615385,0,0,30
11.023077,0,1,29
8.838462,0,0,33
13.25,0,1,33
19.72692,0,0,29
12.224359,1,0,32
8.269231,0,0,25
50.92692,1,0,28
29.09231,1,0,26
26.68846,1,0,26
14.76923,0,1,28
34.58077,1,0,28
10.592307,0,0,29
11.441209,0,1,27
7.173626,0,0,29
17.80385,1,1,29
13.92692,0,1,34
20.93846,0,1,32
19.04615,1,1,27
37.24615,1,1,34
22.13077,0,0,29
31.08461,1,1,32
21.73077,1,1,25
13.90973,1,0,30
15.21923,1,1,32
15.55,1,0,25
13.90769,0,1,29
14.83846,0,0,33
26.78846,1,0,27
19.78352,1,1,33
15.31923,0,0,33
15.25,1,0,27
38.43791,1,0,28
16.99231,0,1,31
43.81538,1,0,29
27.23846,0,0,32
47.13077,1,1,29
9.093407,0,0,25
16.31397,0,1,27
14.48846,0,1,30
18.4,0,0,34
23.04231,0,1,29
21.12917,0,0,29
14.91923,0,0,29
10.242307,1,0,25
15.31923,0,0,33
16.5547,1,1,32
42.59359,1,0,28
11.2125,0,0,34
13.73376,0,1,31
14.81923,0,0,28
20.28252,0,0,28
35.77308,1,1,26
23.59231,1,1,34
17.65726,0,0,27
13.46154,0,0,25
28,0,0,30
9.512465,1,0,33
18.30726,1,0,33
17.95385,1,0,30
12.315385,0,0,27
28.03633,1,0,32
28.05,1,0,30
22.38077,1,0,31
18.08461,1,1,27
23.47308,1,1,28
16.97308,1,0,25
18.60577,1,1,25
17.80385,1,1,29
12.915385,1,1,33
25.41539,1,1,33
22.45192,0,0,25
17.75,1,0,27
17.55,0,1,26
17.80017,1,0,27
12.665385,0,1,31
10.783333,0,1,25
10.492307,0,0,28
11.423077,0,1,33
16.28077,0,0,33
41.81154,1,0,33
27.42587,0,0,33
16.97521,1,1,33
22.68547,0,0,26
12.02574,1,0,31
29.24231,0,0,28
9.060256,0,1,27
19.87692,0,1,31
27.08846,1,0,30
11.65,0,1,32
19.24201,1,1,26
20.05,1,0,25
15.64039,1,1,29
36.14231,1,0,34
36.74615,1,1,29
12.265385,0,1,27
50.40855,1,1,34
16.97308,1,0,25
10.85,0,1,34
14.1524,1,0,34
7.426923,1,1,31
28.58077,0,0,31
23.19291,1,0,29
20.02692,0,0,32
37.28803,0,0,31
17.32308,0,0,29
14.61923,0,0,26
17.82308,0,0,34
14.74575,0,0,26
18.16823,0,0,27
7.642593,1,0,25
19.80673,1,1,31
16.01154,0,1,26
16.97308,0,1,26
9.811538,0,0,26
12.323684,0,1,29
29.59231,1,0,31
9.761538,1,0,25
14.96923,1,0,29
21.59658,1,1,29
16.21209,0,0,33
17.27308,1,0,28
34.55128,1,1,25
13.04087,1,1,26
14.51923,0,0,25
14.51923,0,0,25
9.6,0,1,34
30.60385,1,1,32
15.47051,0,1,27
29.14231,0,0,27
15.06923,0,1,31
8.693956,1,0,26
12.465385,1,0,28
12.8,0,0,28
12.161538,0,1,25
11.55,1,0,25
30.26539,1,0,31
27.68633,1,1,29
18.53461,0,1,32
13.37692,0,0,28
25.63935,1,0,34
12.54615,0,1,25
17.08846,1,0,25
29.24231,1,1,28
12.765385,0,1,32
23.14231,1,0,29
12.215385,0,0,26
19.27692,0,1,25
10.173077,0,1,33
11.341453,0,1,34
22.38077,1,0,31
15.9,1,1,34
20.09402,0,0,30
26.58846,1,0,25
6.446154,1,1,26
21.83077,0,0,26
9.710256,0,0,33
21.61111,1,1,25
23.43547,1,0,33
13.85769,1,1,28
31.49615,1,0,26
15.96154,0,0,25
12.815385,0,0,32
10.3,0,0,33
19.52692,1,1,27
21.83013,0,0,30
19.42692,0,0,26
17.02308,0,0,26
18.13461,0,1,28
24.88461,0,1,33
20.58394,1,0,30
14.61795,0,0,34
15.16923,0,1,32
34.45,1,1,32
42.40385,0,0,25
17.41099,0,0,34
31.89615,1,0,30
23.14231,1,0,29
13.17692,0,0,26
12.115385,0,0,25
16.28077,0,0,33
13.24615,0,1,32
27.23846,0,0,32
12.077404,1,1,31
16.91154,1,0,34
23.13269,1,1,27
9.961538,0,1,28
12.64615,1,0,25
14.51923,0,0,25
11.447009,0,0,29
15.26923,0,1,33
22.2,1,0,34
19.52596,0,0,33
19.32692,0,0,25
12.615385,0,0,30
12.64615,1,0,25
12.815385,0,0,32
23.41282,0,0,29
16.07179,0,1,25
30.92253,1,0,34
20.20769,1,1,29
40.07308,1,0,31
9.761538,0,1,26
24.50385,1,0,33
43.43462,1,0,30
62.48462,1,0,33
17.24231,1,1,33
13.71667,0,0,33
36.71643,1,0,31
19.16539,1,1,33
16.39231,0,1,25
27.43846,1,1,34
17.32308,1,1,29
16.89231,0,1,30
30.50385,0,0,31
19.67692,0,1,29
12.065385,0,1,25
18.43461,0,1,31
8.488462,1,0,29
16.33077,0,1,34
13.7,1,1,27
18.53461,1,0,31
30.35385,1,0,29
5.303846,0,0,29
24.12308,1,0,34
22.28077,1,0,30
21.75,1,1,30
15.42496,0,1,32
17.59359,1,0,28
24.68461,1,0,30
14.51923,1,1,25
36.35,1,0,33
29.47059,0,0,30
28.18077,0,0,27
15.92051,1,1,31
25.11539,1,1,30
18.00385,0,0,31
21.38182,0,0,32
13.41346,1,1,25
23,0,0,30
10.416272,0,1,27
18.68461,0,0,33
53.59286,0,0,32
6.665385,0,0,33
27.73315,1,0,25
21.78077,1,0,25
17.22308,1,1,28
