ahe,female,age,yrseduc,location
3.846153736,1,27,13,midwest
17.14743614,1,32,18,midwest
51.09889984,1,37,16,midwest
19.23077011,1,52,16,midwest
15.97939587,1,39,12,midwest
14.42307663,0,38,12,midwest
15.38461494,1,52,16,midwest
8.17307663,1,27,13,midwest
19.35897446,0,38,16,midwest
12.93706322,0,64,12,midwest
26.35416603,0,37,13,midwest
37.39316177,0,35,13,south
27.97202873,0,50,16,west
27.69230843,1,49,13,west
10.38461494,1,41,12,west
15.57692337,0,39,12,west
25.48077011,0,39,12,northeast
23.93162346,0,50,18,northeast
38.46154022,1,39,16,northeast
14,0,42,12,south
13.94230747,0,29,13,south
13.24786282,0,24,14,south
42.98077011,0,35,19,midwest
15.14423084,1,37,13,midwest
11.77884579,0,47,12,midwest
36.05769348,0,45,16,midwest
5.704099655,1,25,16,midwest
10.98901081,1,25,16,midwest
13.75066662,0,43,9,midwest
30.76922989,0,40,13,midwest
16.08172989,0,47,13,midwest
2.942857027,1,39,14,midwest
8.17307663,1,31,12,south
8.653845787,0,54,6,south
8.17307663,0,34,12,south
12.98076916,1,40,12,south
11.53846169,0,41,12,south
35.79059982,1,45,14,south
10.57692337,1,47,12,south
10.07326031,1,40,12,south
8.75,0,31,12,south
7.10059166,0,35,8,south
14.42307663,1,63,16,south
9.615385056,0,37,6,south
9.615385056,0,37,16,northeast
12.01923084,0,27,13,northeast
8.653845787,0,38,10,northeast
2.622377634,0,32,12,south
16.82692337,1,31,18,south
24.03846169,0,36,13,south
15.38461494,0,30,18,south
10.72115421,1,23,13,south
21.15384674,1,31,13,south
36.05769348,0,42,13,south
13.72549057,1,41,16,south
8.012820244,0,25,16,south
4.807692528,0,25,6,south
9.615385056,0,53,8,south
16.70040512,1,48,14,south
18.19126892,0,50,19,south
13.94230747,1,49,12,south
40.38461685,0,45,19,south
17.30769157,0,41,18,south
7.932692528,0,37,16,south
19.23077011,1,53,18,south
15.38461494,0,41,16,west
28.84615326,1,25,13,midwest
16.82692337,0,27,13,midwest
34.61538315,0,25,13,west
14.42307663,0,29,13,west
39.54327011,0,36,16,west
14.52991486,0,23,13,west
14.9572649,0,23,13,west
12.98076916,1,40,18,west
24.03846169,1,49,16,northeast
7.692307472,1,49,12,south
23.07692337,0,50,12,south
57.69230652,0,39,18,south
17.30769157,1,57,16,south
14.42307663,0,47,16,south
11.05769253,1,47,16,south
12.01923084,1,40,13,south
10.22913265,0,41,12,south
47.59615326,1,31,16,south
42.78845978,0,32,16,south
17.5,0,45,13,south
11,1,45,14,south
25,0,40,12,south
18.26922989,0,29,14,south
28.84615326,0,56,16,south
24.03846169,1,56,13,south
48.07692337,0,59,13,south
38.46154022,0,51,14,west
19.23077011,1,41,12,west
14.42307663,0,56,14,west
8.888889313,0,31,12,west
6.923077106,0,29,12,west
17.09401703,0,27,12,west
13.46153831,0,40,12,south
10.57692337,1,40,12,south
3.365384579,1,24,12,south
17.30769157,0,43,16,south
21.63461494,1,28,13,midwest
20.375,0,42,12,midwest
16.82692337,1,39,13,midwest
34.61538315,1,51,16,midwest
52.88461685,1,43,20,midwest
12.01923084,1,44,12,midwest
25,0,27,16,midwest
11.53846169,1,43,12,midwest
23.07692337,0,26,16,midwest
12.01923084,0,25,13,midwest
17.30769157,0,34,14,midwest
31.25,0,58,13,west
11.96581173,1,36,9,west
14.9572649,0,45,12,west
9.134614944,1,52,12,west
24.35897446,1,30,16,west
26.92307663,0,33,16,west
14.90384579,0,40,12,west
17.30769157,0,52,16,west
34.61538315,1,59,16,west
4.615384579,0,22,12,west
15.76923084,0,21,12,west
26.09890175,0,28,16,northeast
16.82692337,1,51,13,south
2.857142925,1,46,12,south
20,0,55,12,south
17.30769157,0,47,12,south
17.5585289,1,47,12,south
31.28911209,0,54,14,south
24.03846169,0,50,16,south
41.06029129,1,51,18,south
14.42307663,1,59,16,south
20.19230843,1,58,16,south
12.01923084,1,57,16,midwest
16.82692337,1,33,13,south
17.30769157,1,31,12,south
28.84615326,0,62,19,south
25.96153831,1,45,16,south
23.07692337,0,45,13,south
36.53845978,0,50,16,northeast
17.60000038,1,49,16,northeast
28.125,0,40,18,northeast
20,0,32,16,northeast
9.615385056,0,56,13,midwest
12.01923084,0,53,12,midwest
24.03846169,0,35,16,midwest
14.42307663,1,35,16,midwest
6.593406677,1,21,12,northeast
6.009615421,0,23,12,northeast
4.615384579,1,24,14,northeast
24.03846169,0,63,13,northeast
7.211538315,1,22,12,midwest
14.42307663,1,31,13,midwest
61.05769348,0,40,18,northeast
17.30769157,1,35,13,northeast
22.59615326,0,33,16,northeast
9.615385056,1,32,16,northeast
7.211538315,1,33,8,northeast
12.82051277,1,47,12,northeast
14.42307663,0,51,12,northeast
24.03846169,0,58,13,northeast
33.17307663,0,27,13,northeast
9.615385056,0,23,13,northeast
9.134614944,1,29,13,northeast
14.67884636,1,36,13,northeast
12.01923084,0,37,16,northeast
13.66396809,0,25,13,northeast
14.7435894,0,31,19,northeast
31.25,1,48,13,northeast
25,0,52,12,northeast
15.86538506,0,29,14,northeast
14.42307663,0,48,18,northeast
33.65384674,0,60,16,northeast
22.77327919,1,58,12,south
10,0,42,12,south
15,1,27,13,south
19.23077011,0,26,14,midwest
19.23077011,1,50,14,midwest
40.86538315,0,53,12,midwest
13.46153831,1,39,12,midwest
29.32692337,1,60,12,midwest
25.38461494,0,53,13,midwest
16.48351669,1,52,12,midwest
28.84615326,0,49,16,midwest
9.615385056,0,36,6,northeast
14,1,51,12,northeast
7.5,0,36,12,south
7.692307472,0,45,9,south
19.13461494,1,40,18,south
19.23077011,1,35,12,south
11.53846169,0,50,12,south
11.05769253,1,50,10,south
7.211538315,1,59,9,south
7.692307472,1,40,12,south
3.739316225,0,33,13,south
23.07692337,0,55,12,south
12.01923084,1,47,12,south
10,0,46,10,south
15.38461494,1,48,12,south
21.63461494,0,50,14,south
8.653845787,0,35,12,south
10.09615421,1,44,12,south
30.76922989,0,29,16,south
11.21794891,0,47,14,south
10.57692337,0,38,13,northeast
11.53846169,1,42,12,northeast
31.25,1,38,13,south
25.96153831,0,41,13,northeast
37.98077011,0,41,14,south
12.01923084,1,41,14,south
12.98076916,1,25,13,northeast
6.410256386,0,23,18,south
11.53846169,0,52,13,south
12.98076916,1,44,12,south
5.7283144,1,48,11,south
28.84615326,0,42,14,south
23.07692337,1,25,16,south
26.50727654,1,32,19,south
4.230769157,1,62,18,south
20.5128212,0,46,16,south
24.03846169,1,53,12,west
48.07692337,0,50,13,south
38.46154022,1,49,18,northeast
48.07692337,0,54,16,northeast
21.15384674,0,42,16,south
21.15384674,0,36,13,south
19.23077011,1,27,16,south
15.86538506,1,51,16,south
21.63461494,1,44,16,northeast
28.84615326,0,44,16,midwest
23.16433525,0,36,14,midwest
11.07692337,1,29,13,midwest
12.01923084,0,52,12,midwest
11.53846169,1,46,12,midwest
25,0,47,14,south
24.03846169,0,33,14,south
43.26922989,0,44,18,south
33.84615326,0,47,19,northeast
13.46153831,1,42,16,northeast
29.23077011,0,34,13,northeast
15.18218613,1,51,13,northeast
4.273504257,0,54,16,northeast
13.31360912,1,56,12,northeast
6.009615421,0,52,12,northeast
35.25640869,0,39,12,northeast
35.25640869,1,29,12,northeast
16.5714283,1,26,12,northeast
13.46153831,0,44,14,northeast
16.02564049,1,41,12,northeast
14.42307663,0,41,10,northeast
16.82692337,0,34,12,northeast
21.63461494,1,37,12,northeast
6.632653236,0,60,12,northeast
9.245562553,1,35,16,northeast
14.42307663,0,39,12,northeast
5.494505405,1,35,12,northeast
31.44490623,1,49,16,northeast
31.59340668,0,48,18,northeast
18.75,1,46,12,northeast
12.33727837,1,41,14,northeast
9.615385056,0,37,12,northeast
7.796257973,0,24,12,northeast
18.63461494,0,42,12,northeast
9.615385056,1,27,12,northeast
8.012820244,1,29,14,northeast
43.26922989,0,38,19,northeast
17.52136803,1,23,16,south
9.829059601,1,23,16,south
15,1,49,14,northeast
13.46153831,0,53,12,northeast
14.42307663,0,44,16,midwest
13.46153831,1,27,13,midwest
9.134614944,1,27,11,midwest
9.615385056,0,27,12,midwest
14.42307663,1,29,16,midwest
6.094674587,1,32,11,northeast
12.22527504,0,31,12,northeast
26.92307663,0,36,18,northeast
34.18803406,0,36,16,northeast
5.693319798,1,26,12,northeast
18.07692337,0,30,12,northeast
14.5,0,36,11,northeast
11,1,32,11,northeast
6.730769157,0,28,12,northeast
24.03846169,0,26,13,northeast
11.44230747,1,25,14,northeast
10.70096111,1,38,13,south
9.615385056,0,41,13,south
11.15384579,1,36,14,south
14.42307663,1,52,12,south
7.472527504,1,50,12,south
10.57692337,0,38,12,south
12.01923084,0,40,16,south
19.23077011,0,31,16,south
46.15384674,1,34,20,south
43.26922989,1,46,16,south
24.03846169,1,41,18,south
17.30769157,0,34,14,south
15.38461494,1,47,16,south
20.19230843,0,45,12,south
33.33333206,0,57,12,south
16.82692337,1,33,12,south
19.6078434,0,30,16,west
10.76923084,1,42,13,west
10.43956089,1,23,12,west
24.03846169,0,30,12,south
24.03846169,1,34,16,south
3.205128193,0,47,12,south
25.51020432,0,26,12,south
19.23077011,0,36,13,south
8.012820244,0,44,14,south
38.46154022,1,50,16,south
12.5,0,47,9,west
13.46153831,1,41,12,west
6.410256386,0,37,14,west
7.211538315,1,36,12,west
45.67307663,0,31,12,west
7.211538315,1,21,10,west
9.615385056,0,22,8,west
6.5,0,24,9,west
5.714285851,0,21,12,west
7.211538315,0,43,11,west
6.730769157,0,41,12,west
16.82692337,0,29,12,west
5.384615421,1,25,16,west
22.55555534,0,32,13,west
14.42307663,0,38,13,west
26.37362671,0,54,14,west
3.690753698,1,53,14,west
24.95421219,0,30,16,west
11.53846169,1,34,18,west
25.48077011,0,37,18,west
18.75,0,26,12,west
15.89685345,0,59,13,west
16.82692337,0,41,6,west
11.05769253,1,56,12,west
10,1,27,12,west
21.63461494,1,43,12,west
14.42307663,0,53,12,west
33.65384674,0,43,13,west
14.42307663,0,34,13,west
9.615385056,0,32,6,west
24.03846169,0,46,18,west
24.03846169,0,28,13,west
18.30769157,1,29,13,west
11.53846169,1,24,12,west
13.94230747,0,51,12,west
16.34615326,1,46,14,west
18.26922989,0,47,12,west
30.76922989,1,46,13,west
11.53846169,1,44,12,west
32.69230652,0,38,12,midwest
26.44230843,1,33,16,midwest
11.86813164,0,30,14,midwest
8.17307663,1,27,13,midwest
25,0,36,12,midwest
15.81196594,1,40,13,midwest
38.94230652,0,40,13,midwest
19.23077011,0,55,20,midwest
22.59711456,1,51,16,midwest
19.23077011,1,43,16,midwest
38.46154022,0,41,16,midwest
28.84615326,1,41,20,midwest
13.94230747,0,22,13,midwest
5.494505405,1,22,12,midwest
31.25,1,29,14,midwest
34.61538315,1,42,13,midwest
16.72240829,0,29,13,midwest
11.33241749,0,42,12,midwest
3.885003805,1,38,12,midwest
12.53461552,1,28,16,south
13.54166698,0,31,13,south
12.17948723,0,45,18,midwest
13.70192337,1,34,13,midwest
7.211538315,1,47,12,midwest
28.84615326,0,50,16,midwest
19.49300766,1,25,16,midwest
35.38461685,0,36,16,midwest
8.125,1,51,6,south
16.72451973,0,60,13,south
8.653845787,0,26,12,south
14.42307663,1,48,16,south
4.807692528,0,47,20,midwest
12.14574909,1,61,13,midwest
21.63461494,0,38,12,midwest
19.87179565,1,40,18,midwest
9.174038887,0,47,12,midwest
10.25,1,47,12,midwest
10.5,1,39,10,midwest
17.30769157,0,46,13,west
21.63461494,0,51,14,west
5.769230843,0,46,12,midwest
5.494505405,1,44,9,midwest
7.142857075,1,34,12,midwest
17.30769157,0,26,13,south
13.46153831,1,54,13,west
19.09722137,0,29,12,west
12.5,1,49,16,west
16.02564049,0,47,12,west
24.51922989,0,48,14,west
19.23077011,1,53,12,midwest
9.615385056,0,47,12,south
13.46153831,0,46,10,south
15.38461494,0,55,12,south
9.615385056,1,23,16,south
11.53846169,0,25,8,south
9.615385056,0,45,6,south
15.38461494,1,38,14,south
15.38461494,1,30,12,south
28.38827896,1,57,13,south
48.07692337,0,53,18,south
15.86538506,0,50,12,south
9.615385056,1,47,14,south
6.730769157,1,28,13,south
8.461538315,0,39,13,south
41.49807739,0,38,16,south
23.07692337,1,40,18,south
12.01923084,0,49,12,south
7.5,1,24,12,south
21.63461494,0,41,12,south
21.19755173,0,64,16,west
10.00961494,1,54,13,west
23.31730843,0,61,13,west
9.722222328,1,41,11,midwest
18.75,0,54,12,west
12.01923084,1,24,12,west
14.42307663,0,41,12,west
12.01923084,0,46,12,west
6.007291794,1,40,14,midwest
11.26651096,0,36,13,midwest
21.59000015,0,51,14,midwest
10.0334444,1,51,13,midwest
40.7843132,0,32,16,midwest
17.79999924,0,24,12,midwest
25,1,48,14,midwest
17.54807663,0,36,13,midwest
34.96503448,0,57,16,midwest
18.92361069,1,34,14,midwest
23.07692337,0,41,12,midwest
19.23077011,0,51,16,midwest
28.84615326,0,58,16,west
7.692307472,0,23,12,midwest
12.5,0,22,12,midwest
14.42307663,0,35,8,west
9.285714149,0,29,14,west
8.285714149,1,25,16,west
10.80000019,0,35,10,west
13.94230747,0,55,10,west
16.27219009,0,54,18,west
11.53846169,1,25,16,west
12.01923084,1,24,12,west
36.05769348,0,45,18,west
11.53846169,1,48,16,west
5.714285851,0,51,12,south
12.01923084,1,33,12,south
24.03846169,0,34,13,south
12.26923084,0,43,16,south
32.89473724,0,43,20,west
32.37179565,1,38,18,west
7.211538315,0,37,16,west
25,0,54,18,west
50.48077011,1,49,16,west
26.44230843,0,47,12,west
10.57692337,0,27,16,south
28.84615326,1,47,16,west
34.85577011,0,53,12,west
24.03846169,1,40,16,west
26.92307663,1,52,13,west
43.26922989,0,56,18,west
22.11538506,0,42,13,west
7.8125,0,22,13,west
7.692307472,1,24,12,south
17.30769157,0,25,12,south
23.07692337,0,42,12,west
9.615385056,1,36,12,west
20.30769157,0,31,13,west
16.82692337,1,33,16,west
16.82692337,0,56,14,west
22.11538506,1,49,13,west
21.15384674,1,49,16,west
18.02884674,0,39,12,west
9.890110016,1,23,13,west
9.75,1,23,14,west
16.82692337,0,44,12,west
14.42307663,1,43,14,west
8,1,52,12,west
15.38461494,1,26,13,west
14.42307663,0,26,13,west
19.23077011,0,49,12,west
32.21154022,1,45,16,west
18.49112511,0,47,12,west
23.07692337,0,47,13,west
21.15384674,1,46,16,midwest
21.36752129,0,40,14,midwest
26.92307663,0,49,18,midwest
12.52236176,1,44,11,midwest
14.42307663,0,59,16,midwest
36.32478714,0,41,18,midwest
22.59615326,0,35,12,midwest
31.25,0,27,12,midwest
31.25,0,48,14,midwest
14.42307663,1,51,14,midwest
12.01923084,0,26,14,midwest
11.53846169,0,47,12,midwest
24.03846169,0,58,12,midwest
24.03846169,0,45,13,midwest
13.46153831,1,43,13,midwest
17.78846169,0,40,12,midwest
17.78846169,1,31,14,midwest
12.74038506,0,24,13,midwest
11.05769253,1,22,14,midwest
6.25,0,26,14,midwest
26.92307663,1,35,16,midwest
12.5,0,36,13,south
10.98901081,1,30,13,midwest
12.5,0,24,12,midwest
24.78632545,1,37,16,south
8.391608238,0,25,14,west
5.714285851,1,21,13,west
5.714285851,1,21,13,west
15.38461494,1,34,12,west
16.82692337,1,40,12,west
8.653845787,1,28,14,midwest
13.94230747,0,29,12,midwest
16.34615326,0,51,13,south
5.769230843,1,52,12,south
19.23077011,0,55,13,midwest
39.23077011,0,63,20,south
9.145298958,1,24,13,south
3.55029583,0,28,14,south
38.46154022,0,40,16,west
31.25,0,34,16,west
26.44230843,1,30,16,west
8.571428299,1,39,12,west
19.23077011,1,42,12,west
15.38461494,0,41,13,west
4.807692528,1,42,12,midwest
12.01923084,0,31,12,south
6.578947544,0,27,8,south
4.807692528,0,45,12,south
13.36538506,0,54,12,south
11.53846169,0,46,12,south
9.615385056,1,34,13,south
16.34615326,1,48,16,south
21.15384674,0,49,16,south
12.08791256,1,31,9,south
30.44871712,0,53,16,south
16.82692337,1,50,12,south
12.82051277,0,37,16,south
9.15750885,1,28,12,west
9.92307663,1,27,14,west
27.47252655,1,26,16,south
26.44230843,0,46,13,west
7.692307472,1,24,12,west
5.769230843,1,27,12,west
12.01923084,0,23,13,west
15.38461494,0,41,13,west
4.807692528,0,27,13,west
4.807692528,1,32,13,west
2.884615421,1,32,18,west
15.38461494,0,33,16,west
8.75,1,24,12,west
10,0,29,12,west
25.84615326,0,41,14,west
6.923077106,1,39,6,west
4.326922894,0,22,12,west
5.769230843,1,44,12,west
17.62820435,0,55,12,west
15.38461494,1,22,13,west
8.17307663,1,23,13,west
14.42307663,1,49,13,west
4.807692528,0,35,12,west
6.730769157,0,30,12,west
7.796257973,0,39,12,west
7.796257973,0,39,6,west
7.211538315,1,50,14,west
8.653845787,1,37,12,west
18,0,33,14,west
13.67521381,1,31,12,west
24.03846169,0,40,13,west
31.25,1,35,13,west
27.2435894,0,31,13,west
42.30769348,0,61,18,northeast
27.77777863,1,34,12,south
34.3406601,0,26,13,south
13.94230747,1,31,14,south
9.615385056,1,61,9,south
12.14574909,0,42,16,south
10.09615421,1,56,13,south
48.07692337,1,60,16,south
25,0,47,13,south
7.211538315,1,46,12,south
21.77884674,0,38,13,northeast
10.57692337,1,42,16,northeast
28.84615326,1,38,18,south
31.25,0,42,16,south
20.19230843,1,28,16,south
12.01923084,1,29,13,west
12.01923084,1,61,12,west
7.211538315,1,31,12,west
19.23077011,1,44,13,midwest
11.05769253,1,60,12,midwest
43.26922989,0,45,14,midwest
8.097166061,1,37,12,midwest
17.75510216,0,35,12,midwest
20.19230843,1,31,12,midwest
14.42307663,1,35,12,midwest
16.29726219,1,33,12,midwest
19.79166603,0,37,12,south
14.03326416,1,36,14,south
9.401709557,1,23,14,south
10,0,25,14,south
13.46153831,1,55,13,south
23.07692337,0,57,13,south
12.5,0,34,16,south
21.63461494,1,56,13,south
18.75,0,58,8,south
16.48351669,1,40,16,south
25.78671265,0,51,18,northeast
19.23077011,1,45,14,northeast
21.63461494,1,50,12,northeast
6.734694004,1,29,16,south
21.74423027,0,37,12,northeast
15.86538506,1,35,12,northeast
31.25,0,51,13,midwest
18.02884674,1,37,12,midwest
17.30769157,0,37,12,midwest
18.81270981,0,35,20,midwest
21.15384674,0,49,12,midwest
16.82692337,1,40,16,midwest
15.38461494,1,25,18,south
15.86538506,1,24,18,south
23.07692337,1,52,12,west
19.23077011,0,34,12,northeast
7.211538315,1,34,16,northeast
4.807692528,0,30,9,northeast
11.63461494,0,33,16,west
9.615385056,1,27,12,west
24.03846169,0,33,12,west
20.67307663,1,48,14,northeast
12.25961494,0,59,13,northeast
40.86538315,1,41,18,northeast
52.88461685,1,49,13,northeast
6.009615421,0,28,8,northeast
14.42307663,0,39,12,northeast
12.98076916,1,56,12,south
20.43269157,0,27,12,south
4.278846264,1,43,11,south
12.5,0,50,12,south
12.63736248,1,48,13,south
10.57692337,0,42,12,south
11.53846169,1,45,14,south
20.27026939,1,44,16,south
15.38461494,0,21,12,south
3.865384579,0,36,12,south
17.83653831,0,46,14,south
17.58241844,1,43,16,south
19.23077011,0,42,16,south
12.5,0,30,12,south
9.230769157,1,51,13,midwest
24.03846169,0,56,13,midwest
10.09615421,1,43,13,midwest
19.23077011,0,42,13,midwest
17,0,49,16,west
57.69230652,0,33,16,west
38.94230652,0,49,13,west
16.34615326,1,42,13,west
5.769230843,1,34,12,west
32.69230652,0,42,13,northeast
11.05769253,1,25,6,northeast
8.75,0,25,13,northeast
20.19230843,0,55,11,south
28.84615326,0,51,12,south
9.615385056,1,53,12,south
12,1,44,14,south
20.67307663,0,44,12,south
50.96154022,1,41,13,south
17.30769157,1,45,12,south
2.884615421,1,24,14,south
13.94230747,0,27,14,south
10.98901081,1,24,14,south
12.82051277,0,46,12,south
15.38461494,1,57,12,south
13.46153831,1,51,12,south
9.600000381,0,29,12,south
7,1,27,8,south
4.327884674,1,22,13,south
24.03846169,0,41,18,south
16.46153831,1,39,16,south
11.07692337,1,26,13,south
23.55769157,0,61,14,south
13.33333302,1,43,14,south
10.09615421,1,26,13,south
10.09615421,1,50,14,south
11.25,0,48,12,south
10.09615421,1,53,12,south
7.142857075,1,32,13,south
13.02127647,0,62,14,south
19.23077011,1,62,16,south
12.5,0,46,8,south
22.59615326,1,44,12,south
8.07692337,0,24,12,south
6.25,1,26,8,south
8.241758347,1,21,12,south
16.82692337,0,25,16,south
8.361204147,1,22,14,south
10.57692337,1,41,12,south
13.46153831,0,36,9,south
3.846153736,0,64,10,south
6.730769157,1,32,9,south
6.923077106,0,36,9,south
3.846153736,1,21,13,south
12.01923084,0,24,12,south
21.92307663,0,45,16,south
34.61538315,0,52,16,south
23.55769157,1,51,13,south
12.01923084,1,53,11,south
28.84615326,0,57,12,south
8.653845787,1,38,13,south
12.82051277,0,57,13,south
18.26922989,1,43,18,south
28.84615326,1,28,16,south
17.7514801,0,33,12,south
7.980769157,0,38,8,south
3.205128193,0,54,18,south
12.01923084,0,40,13,south
4.807692528,1,27,12,south
12.01923084,0,32,13,south
15.86538506,1,26,13,west
8.17307663,0,26,13,west
21.32106972,0,44,12,northeast
13.98601437,0,55,16,northeast
15.38461494,0,63,20,south
18.26922989,1,43,13,south
12.98076916,0,41,12,south
11.53846169,1,58,12,south
24.03846169,0,54,16,south
36.05769348,0,25,13,west
36.15384674,1,57,18,west
19.58041954,0,40,12,west
15.38461494,0,40,12,south
15.65295124,1,37,12,south
12.01923084,1,59,16,south
34.13461685,0,62,18,south
5.048077106,0,21,8,west
27.40384674,1,45,13,west
14,0,21,13,northeast
9.615385056,0,38,6,midwest
11.53846169,1,48,12,northeast
24.03846169,0,29,12,northeast
12.5,0,24,13,northeast
5.528846264,1,21,12,northeast
6.137479305,1,42,16,midwest
25,1,39,13,northeast
11.21794891,0,28,18,northeast
21.2550602,0,58,13,west
22.77327919,1,53,12,west
13.84615421,0,26,16,south
10.57692337,0,33,12,west
7.211538315,0,21,11,south
32.96703339,0,40,19,west
10.09615421,0,23,13,south
45.67307663,0,46,16,west
10.33653831,0,35,13,west
20.93406677,1,32,13,west
17.5,1,30,12,west
26.44230843,0,43,14,west
19.23077011,1,49,14,west
19.23077011,0,31,16,west
19.23077011,1,29,16,west
19.23077011,1,32,16,west
10.57692337,1,30,14,west
19.20000076,0,33,13,west
23.55769157,1,35,16,west
28.84615326,0,64,16,west
11.53846169,1,23,13,west
11.25,0,37,6,west
9.615385056,0,30,12,west
26.49572563,0,49,12,west
20.19230843,0,42,13,west
14.42307663,1,41,13,west
11.53846169,0,29,12,west
21.63461494,1,32,16,west
19.23077011,0,31,16,west
10.59675694,0,27,12,west
35.09615326,0,46,16,west
21.63461494,1,47,16,west
35.77817535,0,62,16,south
11.53846169,0,26,6,midwest
19.47115326,0,36,13,south
11.63967609,0,47,12,south
28.46153831,0,44,16,south
24.23077011,0,64,14,south
48.07692337,1,52,13,south
12.98076916,1,35,13,south
11.25,1,40,12,south
20,1,54,16,south
21.63461494,0,63,16,south
11.53846169,0,33,13,south
6.25,0,30,11,west
15.38461494,0,44,13,midwest
30.76922989,0,42,16,midwest
13.98601437,1,27,16,midwest
19.23077011,0,35,16,south
28.84615326,1,33,16,south
28.36538506,1,41,12,midwest
9.615385056,0,28,12,northeast
21.63461494,0,57,12,south
20.5128212,0,45,13,south
9.583333015,0,38,19,northeast
8.653845787,0,42,12,northeast
40.86538315,0,33,16,northeast
20.19230843,1,29,16,northeast
15.38461494,0,27,12,south
19.51922989,0,40,12,south
32.05128098,0,51,16,midwest
21.15384674,0,32,16,west
2.125,1,24,12,west
14.42307663,1,57,13,northeast
29.12307739,0,27,18,west
5.60439539,0,47,12,northeast
9.829059601,0,56,6,northeast
2.403846264,0,42,8,northeast
15.86538506,1,25,14,northeast
7.051281929,1,47,12,northeast
13.70192337,1,33,12,northeast
10.57692337,0,25,12,south
8.17307663,0,30,12,south
12.01923084,0,25,11,south
16.82692337,0,25,13,south
17.30769157,1,49,20,south
11.53846169,1,36,12,south
9.615385056,1,42,14,south
9.615385056,0,37,12,south
11.53846169,0,23,16,south
7.894736767,0,36,10,south
48.07692337,0,48,16,south
34.61538315,0,42,16,midwest
11.53846169,0,24,12,midwest
26.22377586,0,31,16,midwest
19.23077011,1,30,16,midwest
9.615385056,0,24,13,south
11.92307663,0,25,14,west
12.01923084,1,39,18,west
11.68269253,0,31,9,west
12.01923084,0,38,13,west
11.53846169,0,40,6,west
4.807692528,0,31,6,west
5.625,0,28,6,west
25.48077011,1,45,14,northeast
20.625,0,34,13,northeast
21.76113319,1,47,18,south
26.22377586,1,46,18,south
25.51020432,1,55,12,south
14.42307663,1,29,12,south
10.57692337,1,51,9,south
8.413461685,0,28,18,south
11.05769253,1,33,12,south
14.42307663,0,33,14,south
20.19230843,1,40,12,south
14.42307663,1,32,14,south
9.861932755,1,37,12,south
14.42307663,1,58,14,south
40.06410217,0,34,16,south
26.70940208,1,33,16,northeast
18.75,0,35,12,south
16.66666603,1,27,16,south
13.46153831,0,31,16,south
15.625,1,47,12,south
15.625,0,28,13,south
12.98076916,0,34,12,south
16.23931694,1,31,16,south
36.05769348,0,40,14,south
5.555555344,1,38,11,south
8.75,0,40,8,south
12.44444466,0,35,12,south
10.66666698,0,24,12,south
13.26923084,0,44,10,south
8.07692337,1,52,12,south
21.97802162,0,59,13,south
21.97802162,0,63,18,south
9,0,23,10,south
9.615385056,1,26,12,south
19.23077011,1,56,10,south
13.26923084,1,43,13,northeast
13.46153831,0,44,16,northeast
12.01923084,1,47,12,south
9.615385056,0,54,12,south
18.46153831,0,37,8,south
13.73626328,1,37,11,south
19.23077011,1,56,12,south
21.63461494,0,53,10,south
21.63461494,0,55,12,south
12.88461494,1,46,12,west
11.53846169,0,34,12,south
13.46153831,0,30,16,south
14.42307663,1,31,12,south
8.963178635,1,35,12,south
11.5,1,24,12,south
8.097166061,1,44,12,south
23.35164833,0,57,18,south
28.84615326,1,56,16,south
16.82692337,0,43,12,south
24.03846169,1,41,16,south
10.91476059,1,25,14,south
13.46153831,0,25,12,south
11.05769253,0,41,14,midwest
12.82051277,1,22,12,west
12.5,1,47,12,west
8.846154213,0,51,13,west
13.94230747,0,54,8,west
33.65384674,0,50,13,midwest
33.65384674,0,44,16,midwest
12.11538506,1,42,12,south
33.65384674,0,41,16,south
25,1,41,16,south
8.894230843,0,33,12,south
45.67307663,0,35,16,northeast
42.40384674,1,41,16,northeast
36.53845978,0,39,16,northeast
24.30555534,1,40,16,west
25.40384674,1,46,13,west
17.06730843,1,35,12,midwest
11.1888113,0,45,12,midwest
23.07692337,1,53,16,west
6.923077106,0,50,16,west
19.23077011,0,47,12,west
47.59615326,1,50,16,west
25,0,23,16,west
10.38461494,0,42,10,south
10.09615421,1,49,12,south
7.211538315,0,33,6,south
12.46602535,0,62,12,south
15.38461494,0,31,12,south
4.807692528,1,30,12,south
38.46154022,0,35,13,south
7.211538315,1,38,12,south
39.61538315,0,38,18,south
25.96153831,0,47,14,south
14.90384579,1,44,12,south
4.807692528,1,55,11,south
8.316008568,1,31,13,south
14.18181801,0,51,16,south
15.86538506,1,41,14,south
15.38461494,0,43,13,south
8.653845787,1,41,13,south
5.547337055,1,56,12,south
14.42307663,0,35,12,south
8.70192337,1,31,12,south
8.653845787,0,53,13,south
6.009615421,1,36,12,south
13.46153831,1,31,16,south
10.57692337,1,30,16,south
4.326922894,0,24,12,south
14.42307663,0,29,13,south
6.593406677,1,47,13,south
5.769230843,1,38,12,south
21.63461494,0,39,12,south
29.28321648,1,37,14,south
14.63749981,0,53,16,south
48.55769348,1,52,16,south
25,0,44,12,south
21.30177498,0,43,13,south
21.15384674,0,44,12,south
27.40384674,0,58,10,south
16.48351669,0,50,18,south
25.76922989,1,46,18,south
18.26922989,0,48,16,south
14.42307663,1,52,18,south
10.09615421,0,26,12,south
